temp	time
62.47	23:48:13
62.51	23:48:23
62.45	23:48:34
62.44	23:48:44
62.45	23:48:54
62.43	23:49:04
62.43	23:49:14
62.45	23:49:24
62.42	23:49:34
62.42	23:49:44
62.46	23:49:54
62.46	23:50:04
62.42	23:50:14
62.45	23:50:24
62.44	23:50:34
62.44	23:50:44
62.45	23:50:55
62.45	23:51:05
62.45	23:51:15
62.42	23:51:25
62.45	23:51:35
62.43	23:51:45
62.43	23:51:55
62.42	23:52:05
62.43	23:52:15
62.44	23:52:25
62.41	23:52:35
62.42	23:52:45
62.42	23:52:55
62.42	23:53:06
62.44	23:53:16
62.43	23:53:26
62.43	23:53:36
62.42	23:53:46
62.43	23:53:56
62.41	23:54:06
62.45	23:54:16
62.40	23:54:26
62.43	23:54:36
62.45	23:54:46
62.41	23:54:56
62.42	23:55:06
62.41	23:55:16
62.42	23:55:27
62.41	23:55:37
62.44	23:55:47
62.40	23:55:57
62.43	23:56:07
62.42	23:56:17
62.42	23:56:27
62.42	23:56:37
62.42	23:56:47
62.45	23:56:57
62.44	23:57:07
62.41	23:57:17
62.42	23:57:27
62.40	23:57:38
62.42	23:57:48
62.42	23:57:58
62.41	23:58:08
62.42	23:58:18
62.42	23:58:28
62.41	23:58:38
62.42	23:58:48
62.42	23:58:58
62.40	23:59:08
62.41	23:59:18
62.40	23:59:28
62.40	23:59:38
62.43	23:59:48
62.41	23:59:59
